id1, id2, weight
17, 18, 0.08000000000000014
106, 109, 0.020000000000000035
245, 108, 0.020000000000000035
273, 222, 0.04499999999999994
493, 425, 0.020000000000000035
145, 455, 0.04499999999999994
475, 429, 0.020000000000000035
230, 189, 0.04499999999999994
146, 322, 0.08000000000000014
468, 236, 0.04499999999999994
471, 457, 0.08000000000000014
266, 299, 0.08000000000000014
178, 108, 0.020000000000000035
274, 297, 0.020000000000000035
458, 424, 0.04499999999999994
1, 155, 0.04499999999999995
298, 89, 0.08000000000000014
259, 298, 0.125
307, 211, 0.04499999999999995
358, 263, 0.04499999999999995
279, 381, 0.04499999999999995
505, 38, 0.04499999999999995
423, 38, 0.020000000000000035
472, 419, 0.08000000000000014
412, 499, 0.08000000000000014
491, 356, 0.04499999999999995
75, 491, 0.04499999999999995
241, 265, 0.04499999999999994
377, 156, 0.08000000000000014
508, 116, 0.04499999999999994
433, 469, 0.04499999999999994
461, 227, 0.04499999999999994
438, 340, 0.1799999999999998
440, 157, 0.08000000000000014
175, 36, 0.020000000000000035
28, 225, 0.020000000000000035
404, 342, 0.08000000000000014
351, 376, 0.125
45, 77, 0.125
219, 207, 0.125
318, 378, 0.125
361, 378, 0.125
68, 190, 0.125
48, 209, 0.125
121, 48, 0.08000000000000014
166, 486, 0.125
345, 368, 0.125
41, 449, 0.08000000000000014
316, 215, 0.125
181, 215, 0.24500000000000013
346, 318, 0.125
326, 197, 0.125
205, 408, 0.020000000000000035
360, 113, 0.125
338, 194, 0.125
66, 103, 0.08000000000000014
143, 273, 0.04499999999999994
23, 293, 0.125
179, 292, 0.1799999999999998
267, 349, 0.020000000000000035
115, 275, 0.1799999999999998
257, 275, 0.1799999999999998
455, 302, 0.020000000000000035
421, 50, 0.04499999999999995
459, 463, 0.08000000000000014
87, 471, 0.24500000000000013
80, 87, 0.24500000000000013
136, 141, 0.04499999999999995
301, 116, 0.04499999999999994
96, 114, 0.020000000000000035
204, 63, 0.1799999999999998
174, 281, 0.125
69, 66, 0.24500000000000013
92, 463, 0.020000000000000035
254, 463, 0.125
304, 507, 0.08000000000000014
288, 218, 0.08000000000000014
391, 287, 0.04499999999999994
473, 499, 0.2450000000000001
305, 208, 0.125
453, 167, 0.1799999999999998
57, 321, 0.125
184, 60, 0.04499999999999995
95, 180, 0.04499999999999994
337, 333, 0.04499999999999994
283, 374, 0.1799999999999998
143, 374, 0.1799999999999998
264, 235, 0.04499999999999995
58, 163, 0.2450000000000001
474, 246, 0.125
364, 462, 0.04499999999999995
94, 313, 0.020000000000000035
446, 450, 0.1799999999999998
2, 142, 0.24500000000000013
219, 167, 0.125
193, 236, 0.020000000000000035
214, 391, 0.125
238, 236, 0.125
240, 286, 0.08000000000000014
232, 151, 0.04499999999999994
127, 111, 0.08000000000000014
135, 451, 0.125
504, 89, 0.125
262, 266, 0.4050000000000003
497, 167, 0.125
476, 394, 0.125
367, 247, 0.1799999999999998
269, 428, 0.125
24, 25, 0.125
70, 278, 0.31999999999999984
506, 217, 0.5
362, 260, 0.2450000000000001
165, 42, 0.125
224, 503, 0.08000000000000014
303, 82, 0.125
80, 114, 0.24500000000000013
98, 6, 0.08000000000000014
217, 263, 0.5
485, 493, 0.31999999999999984
131, 299, 0.04499999999999995
123, 93, 0.08000000000000014
83, 343, 0.2450000000000001
14, 83, 0.31999999999999984
139, 503, 0.125
241, 43, 0.08000000000000014
352, 357, 0.125
431, 461, 0.125
410, 74, 0.125
479, 366, 0.04499999999999994
20, 21, 0.2450000000000001
101, 69, 0.24500000000000013
171, 17, 0.5
204, 119, 0.24500000000000013
103, 27, 0.08000000000000014
383, 258, 0.020000000000000035
378, 184, 0.31999999999999984
13, 261, 0.1799999999999998
411, 104, 0.08000000000000014
351, 354, 0.08000000000000014
132, 494, 0.125
290, 402, 0.24500000000000013
72, 47, 0.4050000000000003
295, 72, 0.7200000000000002
85, 98, 0.125
32, 449, 0.31999999999999984
412, 32, 0.31999999999999984
291, 220, 0.31999999999999984
86, 452, 0.5000000000000002
348, 152, 0.5
192, 54, 0.5
397, 19, 0.7200000000000002
213, 313, 0.2450000000000001
110, 47, 0.5
182, 263, 0.24500000000000013
484, 388, 0.08000000000000014
248, 64, 0.4050000000000003
90, 248, 0.4050000000000003
478, 185, 0.24500000000000013
140, 368, 0.5
14, 345, 0.4050000000000003
500, 438, 0.08000000000000014
406, 317, 0.2450000000000001
79, 241, 0.125
124, 326, 0.4050000000000003
10, 54, 0.6049999999999996
308, 3, 0.31999999999999984
57, 148, 0.1799999999999998
447, 36, 1.125
189, 360, 0.08000000000000014
74, 189, 0.08000000000000014
420, 128, 0.04499999999999994
477, 59, 0.4050000000000003
324, 356, 0.125
422, 211, 0.4050000000000003
187, 131, 0.7200000000000002
467, 444, 0.125
426, 281, 0.8449999999999998
35, 104, 0.1799999999999998
190, 101, 0.125
226, 216, 0.7200000000000002
46, 476, 0.4050000000000003
276, 346, 0.4050000000000003
84, 266, 0.1799999999999998
503, 259, 0.125
270, 31, 0.08000000000000014
385, 217, 0.31999999999999984
107, 56, 0.04499999999999995
9, 107, 0.8449999999999998
223, 435, 0.31999999999999984
118, 145, 0.125
369, 13, 0.7200000000000002
277, 6, 0.8449999999999998
416, 211, 0.7200000000000002
464, 465, 0.7200000000000002
268, 257, 0.125
231, 365, 0.9800000000000005
480, 470, 0.7200000000000002
45, 93, 0.31999999999999984
454, 115, 0.24500000000000013
439, 105, 0.24500000000000013
183, 252, 1.4450000000000003
482, 507, 0.04499999999999995
292, 37, 0.125
166, 440, 0.8449999999999998
335, 279, 0.2450000000000001
246, 453, 0.24500000000000013
154, 368, 1.9999999999999996
346, 326, 0.08000000000000014
171, 389, 0.08000000000000014
170, 239, 0.04499999999999994
115, 295, 0.020000000000000035
236, 320, 0.04499999999999994
337, 138, 0.08000000000000014
